check,file,status,value,detail
class imbalance,validation/JPMorgan_Chase/ground_truth.csv.gz,WARNING,"{""0"": 64471, ""1"": 16}",fraud_rate=0.000248
unique source accounts,validation/JPMorgan_Chase/transactions.csv.gz,PASS,7816,
unique destination accounts,validation/JPMorgan_Chase/transactions.csv.gz,PASS,15996,
unknown account references,validation/JPMorgan_Chase,PASS,0,
invalid bank values,validation/JPMorgan_Chase/transactions.csv.gz,PASS,1,
inconsistent currencies,validation/JPMorgan_Chase/transactions.csv.gz,WARNING,"DOP,EUR,GBP,JPY,KRW,MXN,NZD,USD",
constant columns,validation/JPMorgan_Chase/transactions.csv.gz::src_bank_id,WARNING,1,
constant columns,validation/JPMorgan_Chase/transactions.csv.gz::Overdraft_Okay,WARNING,1,
constant columns,validation/JPMorgan_Chase/transactions.csv.gz::Is_All_Cash,WARNING,1,
graph nodes missing from node maps,validation/JPMorgan_Chase/edge_list.csv.gz,PASS,0,
duplicate graph edges,validation/JPMorgan_Chase/edge_list.csv.gz,PASS,0,
disconnected or isolated nodes,validation/JPMorgan_Chase,PASS,0,
graph endpoint node features,validation/JPMorgan_Chase,PASS,22600,
transactions match labels,validation/JPMorgan_Chase,PASS,0,
core file exists,validation/Wells_Fargo/transactions.csv.gz,PASS,True,
core file exists,validation/Wells_Fargo/ground_truth.csv.gz,PASS,True,
core file exists,validation/Wells_Fargo/edge_list.csv.gz,PASS,True,
core file exists,validation/Wells_Fargo/node_map.csv.gz,PASS,True,
core file exists,validation/Wells_Fargo/node_features.csv.gz,PASS,True,
row count,validation/Wells_Fargo/transactions.csv.gz,PASS,25592,
duplicate rows,validation/Wells_Fargo/transactions.csv.gz,PASS,0,
missing values by column,validation/Wells_Fargo/transactions.csv.gz::txn_id,PASS,0,
missing values by column,validation/Wells_Fargo/transactions.csv.gz::timestamp,PASS,0,
missing values by column,validation/Wells_Fargo/transactions.csv.gz::Transaction_Date,PASS,0,
missing values by column,validation/Wells_Fargo/transactions.csv.gz::Transaction_Time,PASS,0,
missing values by column,validation/Wells_Fargo/transactions.csv.gz::src_id,PASS,0,
missing values by column,validation/Wells_Fargo/transactions.csv.gz::dst_id,PASS,0,
missing values by column,validation/Wells_Fargo/transactions.csv.gz::src_bank_id,PASS,0,
missing values by column,validation/Wells_Fargo/transactions.csv.gz::dst_bank_id,PASS,0,
missing values by column,validation/Wells_Fargo/transactions.csv.gz::Transaction_Day_of_Week,PASS,0,
missing values by column,validation/Wells_Fargo/transactions.csv.gz::amount,PASS,0,
missing values by column,validation/Wells_Fargo/transactions.csv.gz::currency,PASS,0,
missing values by column,validation/Wells_Fargo/transactions.csv.gz::Amount_Received,PASS,0,
missing values by column,validation/Wells_Fargo/transactions.csv.gz::Receiving_Currency,PASS,0,
missing values by column,validation/Wells_Fargo/transactions.csv.gz::payment_format,PASS,0,
missing values by column,validation/Wells_Fargo/transactions.csv.gz::From_Initial_Balance,PASS,0,
missing values by column,validation/Wells_Fargo/transactions.csv.gz::To_Initial_Balance,PASS,0,
missing values by column,validation/Wells_Fargo/transactions.csv.gz::Sufficient_Funds,PASS,0,
missing values by column,validation/Wells_Fargo/transactions.csv.gz::Overdraft_Okay,PASS,0,
missing values by column,validation/Wells_Fargo/transactions.csv.gz::Is_All_Cash,PASS,0,
missing values by column,validation/Wells_Fargo/transactions.csv.gz::Is_Hold,PASS,0,
missing values by column,validation/Wells_Fargo/transactions.csv.gz::transaction_type_model_safe,PASS,0,
missing values by column,validation/Wells_Fargo/transactions.csv.gz::src_prev_txn_count,PASS,0,
missing values by column,validation/Wells_Fargo/transactions.csv.gz::src_prev_amount_sum,PASS,0,
missing values by column,validation/Wells_Fargo/transactions.csv.gz::src_prev_amount_mean,PASS,0,
missing values by column,validation/Wells_Fargo/transactions.csv.gz::dst_prev_txn_count,PASS,0,
missing values by column,validation/Wells_Fargo/transactions.csv.gz::dst_prev_amount_sum,PASS,0,
missing values by column,validation/Wells_Fargo/transactions.csv.gz::dst_prev_amount_mean,PASS,0,
column dtype,validation/Wells_Fargo/transactions.csv.gz::txn_id,PASS,int64,
column dtype,validation/Wells_Fargo/transactions.csv.gz::timestamp,PASS,str,
column dtype,validation/Wells_Fargo/transactions.csv.gz::Transaction_Date,PASS,str,
column dtype,validation/Wells_Fargo/transactions.csv.gz::Transaction_Time,PASS,str,
column dtype,validation/Wells_Fargo/transactions.csv.gz::src_id,PASS,int64,
column dtype,validation/Wells_Fargo/transactions.csv.gz::dst_id,PASS,int64,
column dtype,validation/Wells_Fargo/transactions.csv.gz::src_bank_id,PASS,str,
column dtype,validation/Wells_Fargo/transactions.csv.gz::dst_bank_id,PASS,str,
column dtype,validation/Wells_Fargo/transactions.csv.gz::Transaction_Day_of_Week,PASS,str,
column dtype,validation/Wells_Fargo/transactions.csv.gz::amount,PASS,float64,
column dtype,validation/Wells_Fargo/transactions.csv.gz::currency,PASS,str,
column dtype,validation/Wells_Fargo/transactions.csv.gz::Amount_Received,PASS,float64,
column dtype,validation/Wells_Fargo/transactions.csv.gz::Receiving_Currency,PASS,str,
column dtype,validation/Wells_Fargo/transactions.csv.gz::payment_format,PASS,str,
column dtype,validation/Wells_Fargo/transactions.csv.gz::From_Initial_Balance,PASS,float64,
column dtype,validation/Wells_Fargo/transactions.csv.gz::To_Initial_Balance,PASS,float64,
column dtype,validation/Wells_Fargo/transactions.csv.gz::Sufficient_Funds,PASS,int64,
column dtype,validation/Wells_Fargo/transactions.csv.gz::Overdraft_Okay,PASS,int64,
column dtype,validation/Wells_Fargo/transactions.csv.gz::Is_All_Cash,PASS,int64,
column dtype,validation/Wells_Fargo/transactions.csv.gz::Is_Hold,PASS,int64,
column dtype,validation/Wells_Fargo/transactions.csv.gz::transaction_type_model_safe,PASS,str,
column dtype,validation/Wells_Fargo/transactions.csv.gz::src_prev_txn_count,PASS,int64,
column dtype,validation/Wells_Fargo/transactions.csv.gz::src_prev_amount_sum,PASS,float64,
column dtype,validation/Wells_Fargo/transactions.csv.gz::src_prev_amount_mean,PASS,float64,
column dtype,validation/Wells_Fargo/transactions.csv.gz::dst_prev_txn_count,PASS,int64,
column dtype,validation/Wells_Fargo/transactions.csv.gz::dst_prev_amount_sum,PASS,float64,
column dtype,validation/Wells_Fargo/transactions.csv.gz::dst_prev_amount_mean,PASS,float64,
row count,validation/Wells_Fargo/ground_truth.csv.gz,PASS,25592,
duplicate rows,validation/Wells_Fargo/ground_truth.csv.gz,PASS,0,
missing values by column,validation/Wells_Fargo/ground_truth.csv.gz::txn_id,PASS,0,
missing values by column,validation/Wells_Fargo/ground_truth.csv.gz::timestamp,PASS,0,
missing values by column,validation/Wells_Fargo/ground_truth.csv.gz::split,PASS,0,
missing values by column,validation/Wells_Fargo/ground_truth.csv.gz::y,PASS,0,
column dtype,validation/Wells_Fargo/ground_truth.csv.gz::txn_id,PASS,int64,
column dtype,validation/Wells_Fargo/ground_truth.csv.gz::timestamp,PASS,str,
column dtype,validation/Wells_Fargo/ground_truth.csv.gz::split,PASS,str,
column dtype,validation/Wells_Fargo/ground_truth.csv.gz::y,PASS,int64,
row count,validation/Wells_Fargo/edge_list.csv.gz,PASS,25592,
duplicate rows,validation/Wells_Fargo/edge_list.csv.gz,PASS,0,
missing values by column,validation/Wells_Fargo/edge_list.csv.gz::txn_id,PASS,0,
missing values by column,validation/Wells_Fargo/edge_list.csv.gz::src_node,PASS,0,
missing values by column,validation/Wells_Fargo/edge_list.csv.gz::dst_node,PASS,0,
missing values by column,validation/Wells_Fargo/edge_list.csv.gz::timestamp,PASS,0,
missing values by column,validation/Wells_Fargo/edge_list.csv.gz::amount,PASS,0,
missing values by column,validation/Wells_Fargo/edge_list.csv.gz::currency,PASS,0,
missing values by column,validation/Wells_Fargo/edge_list.csv.gz::Amount_Received,PASS,0,
missing values by column,validation/Wells_Fargo/edge_list.csv.gz::Receiving_Currency,PASS,0,
missing values by column,validation/Wells_Fargo/edge_list.csv.gz::payment_format,PASS,0,
missing values by column,validation/Wells_Fargo/edge_list.csv.gz::transaction_type_model_safe,PASS,0,
column dtype,validation/Wells_Fargo/edge_list.csv.gz::txn_id,PASS,int64,
column dtype,validation/Wells_Fargo/edge_list.csv.gz::src_node,PASS,int64,
column dtype,validation/Wells_Fargo/edge_list.csv.gz::dst_node,PASS,int64,
column dtype,validation/Wells_Fargo/edge_list.csv.gz::timestamp,PASS,str,
column dtype,validation/Wells_Fargo/edge_list.csv.gz::amount,PASS,float64,
column dtype,validation/Wells_Fargo/edge_list.csv.gz::currency,PASS,str,
column dtype,validation/Wells_Fargo/edge_list.csv.gz::Amount_Received,PASS,float64,
column dtype,validation/Wells_Fargo/edge_list.csv.gz::Receiving_Currency,PASS,str,
column dtype,validation/Wells_Fargo/edge_list.csv.gz::payment_format,PASS,str,
column dtype,validation/Wells_Fargo/edge_list.csv.gz::transaction_type_model_safe,PASS,str,
row count,validation/Wells_Fargo/node_map.csv.gz,PASS,10218,
duplicate rows,validation/Wells_Fargo/node_map.csv.gz,PASS,0,
missing values by column,validation/Wells_Fargo/node_map.csv.gz::account_id,PASS,0,
missing values by column,validation/Wells_Fargo/node_map.csv.gz::node_id,PASS,0,
column dtype,validation/Wells_Fargo/node_map.csv.gz::account_id,PASS,int64,
column dtype,validation/Wells_Fargo/node_map.csv.gz::node_id,PASS,int64,
row count,validation/Wells_Fargo/node_features.csv.gz,PASS,10218,
duplicate rows,validation/Wells_Fargo/node_features.csv.gz,PASS,0,
missing values by column,validation/Wells_Fargo/node_features.csv.gz::node_id,PASS,0,
missing values by column,validation/Wells_Fargo/node_features.csv.gz::Account_Country,PASS,0,
missing values by column,validation/Wells_Fargo/node_features.csv.gz::Account_Currency,PASS,0,
missing values by column,validation/Wells_Fargo/node_features.csv.gz::Entity_Type,PASS,0,
missing values by column,validation/Wells_Fargo/node_features.csv.gz::Does_Account_Have_Debit_Card,PASS,0,
missing values by column,validation/Wells_Fargo/node_features.csv.gz::DebitCard_Index_in_EntityCards,PASS,0,
missing values by column,validation/Wells_Fargo/node_features.csv.gz::MCC,PASS,0,
missing values by column,validation/Wells_Fargo/node_features.csv.gz::Account_Type,PASS,0,
missing values by column,validation/Wells_Fargo/node_features.csv.gz::Max_Overdraft,PASS,0,
missing values by column,validation/Wells_Fargo/node_features.csv.gz::account_kind,PASS,0,
missing values by column,validation/Wells_Fargo/node_features.csv.gz::hist_sent_count,PASS,0,
missing values by column,validation/Wells_Fargo/node_features.csv.gz::hist_sent_amount_sum,PASS,0,
missing values by column,validation/Wells_Fargo/node_features.csv.gz::hist_recv_count,PASS,0,
missing values by column,validation/Wells_Fargo/node_features.csv.gz::hist_recv_amount_sum,PASS,0,
missing values by column,validation/Wells_Fargo/node_features.csv.gz::hist_out_degree,PASS,0,
missing values by column,validation/Wells_Fargo/node_features.csv.gz::hist_in_degree,PASS,0,
column dtype,validation/Wells_Fargo/node_features.csv.gz::node_id,PASS,int64,
column dtype,validation/Wells_Fargo/node_features.csv.gz::Account_Country,PASS,str,
column dtype,validation/Wells_Fargo/node_features.csv.gz::Account_Currency,PASS,str,
column dtype,validation/Wells_Fargo/node_features.csv.gz::Entity_Type,PASS,str,
column dtype,validation/Wells_Fargo/node_features.csv.gz::Does_Account_Have_Debit_Card,PASS,float64,
column dtype,validation/Wells_Fargo/node_features.csv.gz::DebitCard_Index_in_EntityCards,PASS,float64,
column dtype,validation/Wells_Fargo/node_features.csv.gz::MCC,PASS,float64,
column dtype,validation/Wells_Fargo/node_features.csv.gz::Account_Type,PASS,str,
column dtype,validation/Wells_Fargo/node_features.csv.gz::Max_Overdraft,PASS,float64,
column dtype,validation/Wells_Fargo/node_features.csv.gz::account_kind,PASS,str,
column dtype,validation/Wells_Fargo/node_features.csv.gz::hist_sent_count,PASS,float64,
column dtype,validation/Wells_Fargo/node_features.csv.gz::hist_sent_amount_sum,PASS,float64,
column dtype,validation/Wells_Fargo/node_features.csv.gz::hist_recv_count,PASS,float64,
column dtype,validation/Wells_Fargo/node_features.csv.gz::hist_recv_amount_sum,PASS,float64,
column dtype,validation/Wells_Fargo/node_features.csv.gz::hist_out_degree,PASS,float64,
column dtype,validation/Wells_Fargo/node_features.csv.gz::hist_in_degree,PASS,float64,
duplicate txn_id values,validation/Wells_Fargo/transactions.csv.gz,PASS,0,
duplicate txn_id values,validation/Wells_Fargo/ground_truth.csv.gz,PASS,0,
invalid or unparseable timestamps,validation/Wells_Fargo/ground_truth.csv.gz,PASS,0,
timestamps outside expected period,validation/Wells_Fargo/ground_truth.csv.gz,PASS,0,
zero amounts,validation/Wells_Fargo/transactions.csv.gz,PASS,0,
negative amounts,validation/Wells_Fargo/transactions.csv.gz,PASS,0,
extreme amount max,validation/Wells_Fargo/transactions.csv.gz,PASS,4667668.04,
invalid labels,validation/Wells_Fargo/ground_truth.csv.gz,PASS,0,
class imbalance,validation/Wells_Fargo/ground_truth.csv.gz,WARNING,"{""0"": 25570, ""1"": 22}",fraud_rate=0.000860
unique source accounts,validation/Wells_Fargo/transactions.csv.gz,PASS,3903,
unique destination accounts,validation/Wells_Fargo/transactions.csv.gz,PASS,6631,
unknown account references,validation/Wells_Fargo,PASS,0,
invalid bank values,validation/Wells_Fargo/transactions.csv.gz,PASS,1,
inconsistent currencies,validation/Wells_Fargo/transactions.csv.gz,WARNING,"CAD,USD",
constant columns,validation/Wells_Fargo/transactions.csv.gz::src_bank_id,WARNING,1,
constant columns,validation/Wells_Fargo/transactions.csv.gz::currency,WARNING,1,
constant columns,validation/Wells_Fargo/transactions.csv.gz::Sufficient_Funds,WARNING,1,
constant columns,validation/Wells_Fargo/transactions.csv.gz::Overdraft_Okay,WARNING,1,
constant columns,validation/Wells_Fargo/transactions.csv.gz::Is_All_Cash,WARNING,1,
graph nodes missing from node maps,validation/Wells_Fargo/edge_list.csv.gz,PASS,0,
duplicate graph edges,validation/Wells_Fargo/edge_list.csv.gz,PASS,0,
disconnected or isolated nodes,validation/Wells_Fargo,PASS,0,
graph endpoint node features,validation/Wells_Fargo,PASS,10218,
transactions match labels,validation/Wells_Fargo,PASS,0,
core file exists,validation/Citi/transactions.csv.gz,PASS,True,
core file exists,validation/Citi/ground_truth.csv.gz,PASS,True,
core file exists,validation/Citi/edge_list.csv.gz,PASS,True,
core file exists,validation/Citi/node_map.csv.gz,PASS,True,
core file exists,validation/Citi/node_features.csv.gz,PASS,True,
row count,validation/Citi/transactions.csv.gz,PASS,18836,
duplicate rows,validation/Citi/transactions.csv.gz,PASS,0,
missing values by column,validation/Citi/transactions.csv.gz::txn_id,PASS,0,
missing values by column,validation/Citi/transactions.csv.gz::timestamp,PASS,0,
missing values by column,validation/Citi/transactions.csv.gz::Transaction_Date,PASS,0,
missing values by column,validation/Citi/transactions.csv.gz::Transaction_Time,PASS,0,
missing values by column,validation/Citi/transactions.csv.gz::src_id,PASS,0,
missing values by column,validation/Citi/transactions.csv.gz::dst_id,PASS,0,
missing values by column,validation/Citi/transactions.csv.gz::src_bank_id,PASS,0,
missing values by column,validation/Citi/transactions.csv.gz::dst_bank_id,PASS,0,
missing values by column,validation/Citi/transactions.csv.gz::Transaction_Day_of_Week,PASS,0,
missing values by column,validation/Citi/transactions.csv.gz::amount,PASS,0,
missing values by column,validation/Citi/transactions.csv.gz::currency,PASS,0,
missing values by column,validation/Citi/transactions.csv.gz::Amount_Received,PASS,0,
missing values by column,validation/Citi/transactions.csv.gz::Receiving_Currency,PASS,0,
missing values by column,validation/Citi/transactions.csv.gz::payment_format,PASS,0,
missing values by column,validation/Citi/transactions.csv.gz::From_Initial_Balance,PASS,0,
missing values by column,validation/Citi/transactions.csv.gz::To_Initial_Balance,PASS,0,
missing values by column,validation/Citi/transactions.csv.gz::Sufficient_Funds,PASS,0,
missing values by column,validation/Citi/transactions.csv.gz::Overdraft_Okay,PASS,0,
missing values by column,validation/Citi/transactions.csv.gz::Is_All_Cash,PASS,0,
missing values by column,validation/Citi/transactions.csv.gz::Is_Hold,PASS,0,
missing values by column,validation/Citi/transactions.csv.gz::transaction_type_model_safe,PASS,0,
missing values by column,validation/Citi/transactions.csv.gz::src_prev_txn_count,PASS,0,
missing values by column,validation/Citi/transactions.csv.gz::src_prev_amount_sum,PASS,0,
missing values by column,validation/Citi/transactions.csv.gz::src_prev_amount_mean,PASS,0,
missing values by column,validation/Citi/transactions.csv.gz::dst_prev_txn_count,PASS,0,
missing values by column,validation/Citi/transactions.csv.gz::dst_prev_amount_sum,PASS,0,
missing values by column,validation/Citi/transactions.csv.gz::dst_prev_amount_mean,PASS,0,
